Date,Site ID,POC,Daily Max 1-hour NO2 Concentration,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,SITE_LATITUDE,SITE_LONGITUDE
01/24/2020,60371201,2,27.7,25,Reseda,24,100,34.19925,-118.53276
01/25/2020,60371201,2,43.5,41,Reseda,24,100,34.19925,-118.53276
01/26/2020,60371201,2,21.8,20,Reseda,24,100,34.19925,-118.53276
01/27/2020,60371201,2,6.1,6,Reseda,24,100,34.19925,-118.53276
01/28/2020,60371201,2,13.2,12,Reseda,24,100,34.19925,-118.53276
01/29/2020,60371201,2,7.5,7,Reseda,24,100,34.19925,-118.53276
01/30/2020,60371201,2,19.7,18,Reseda,24,100,34.19925,-118.53276
01/31/2020,60371201,2,32.7,30,Reseda,24,100,34.19925,-118.53276
02/01/2020,60371201,2,34,32,Reseda,24,100,34.19925,-118.53276
02/02/2020,60371201,2,23.7,22,Reseda,24,100,34.19925,-118.53276
02/03/2020,60371201,2,4.1,4,Reseda,24,100,34.19925,-118.53276
02/04/2020,60371201,2,9.4,8,Reseda,24,100,34.19925,-118.53276
02/05/2020,60371201,2,36.7,34,Reseda,24,100,34.19925,-118.53276
02/06/2020,60371201,2,30.4,28,Reseda,24,100,34.19925,-118.53276
02/07/2020,60371201,2,44.7,42,Reseda,24,100,34.19925,-118.53276
02/08/2020,60371201,2,30,28,Reseda,24,100,34.19925,-118.53276
02/09/2020,60371201,2,15,14,Reseda,24,100,34.19925,-118.53276
02/10/2020,60371201,2,6.5,6,Reseda,24,100,34.19925,-118.53276
02/11/2020,60371201,2,36.7,34,Reseda,24,100,34.19925,-118.53276
02/12/2020,60371201,2,37.2,35,Reseda,24,100,34.19925,-118.53276
02/13/2020,60371201,2,32,30,Reseda,24,100,34.19925,-118.53276
02/14/2020,60371201,2,31.2,29,Reseda,24,100,34.19925,-118.53276
02/15/2020,60371201,2,33.3,31,Reseda,24,100,34.19925,-118.53276
02/16/2020,60371201,2,32.1,30,Reseda,24,100,34.19925,-118.53276
02/17/2020,60371201,2,36.1,34,Reseda,24,100,34.19925,-118.53276
02/18/2020,60371201,2,30.8,28,Reseda,21,88,34.19925,-118.53276
02/19/2020,60371201,2,29.5,27,Reseda,18,75,34.19925,-118.53276
02/20/2020,60371201,2,38.3,36,Reseda,24,100,34.19925,-118.53276
02/21/2020,60371201,2,32.8,30,Reseda,19,79,34.19925,-118.53276
02/22/2020,60371201,2,15.5,14,Reseda,24,100,34.19925,-118.53276
02/23/2020,60371201,2,23,22,Reseda,24,100,34.19925,-118.53276
02/24/2020,60371201,2,28.1,26,Reseda,24,100,34.19925,-118.53276
02/25/2020,60371201,2,30.3,28,Reseda,19,79,34.19925,-118.53276
02/26/2020,60371201,2,32.9,30,Reseda,24,100,34.19925,-118.53276
02/27/2020,60371201,2,35.9,33,Reseda,24,100,34.19925,-118.53276
02/28/2020,60371201,2,35.3,33,Reseda,24,100,34.19925,-118.53276
02/29/2020,60371201,2,34.8,32,Reseda,24,100,34.19925,-118.53276
03/01/2020,60371201,2,6.7,6,Reseda,24,100,34.19925,-118.53276
03/02/2020,60371201,2,9,8,Reseda,24,100,34.19925,-118.53276
03/03/2020,60371201,2,38,36,Reseda,24,100,34.19925,-118.53276
03/04/2020,60371201,2,32.8,30,Reseda,24,100,34.19925,-118.53276
03/05/2020,60371201,2,24.5,23,Reseda,24,100,34.19925,-118.53276
03/06/2020,60371201,2,30.1,28,Reseda,24,100,34.19925,-118.53276
03/07/2020,60371201,2,5.3,5,Reseda,24,100,34.19925,-118.53276
03/08/2020,60371201,2,17.7,16,Reseda,24,100,34.19925,-118.53276
03/09/2020,60371201,2,23.1,22,Reseda,24,100,34.19925,-118.53276
03/10/2020,60371201,2,10,9,Reseda,24,100,34.19925,-118.53276
03/11/2020,60371201,2,19.5,18,Reseda,24,100,34.19925,-118.53276
03/12/2020,60371201,2,25,24,Reseda,24,100,34.19925,-118.53276
03/13/2020,60371201,2,15.4,14,Reseda,24,100,34.19925,-118.53276
03/14/2020,60371201,2,10.2,9,Reseda,24,100,34.19925,-118.53276
03/16/2020,60371201,2,22.2,21,Reseda,24,100,34.19925,-118.53276
03/17/2020,60371201,2,24.2,23,Reseda,24,100,34.19925,-118.53276
03/18/2020,60371201,2,24,23,Reseda,24,100,34.19925,-118.53276
03/19/2020,60371201,2,20.1,19,Reseda,24,100,34.19925,-118.53276
03/20/2020,60371201,2,20.5,19,Reseda,24,100,34.19925,-118.53276
03/21/2020,60371201,2,14.2,13,Reseda,24,100,34.19925,-118.53276
03/22/2020,60371201,2,17.3,16,Reseda,24,100,34.19925,-118.53276
03/23/2020,60371201,2,19.6,18,Reseda,24,100,34.19925,-118.53276
03/24/2020,60371201,2,18.4,17,Reseda,24,100,34.19925,-118.53276
03/25/2020,60371201,2,19,18,Reseda,24,100,34.19925,-118.53276
03/26/2020,60371201,2,23.5,22,Reseda,24,100,34.19925,-118.53276
03/27/2020,60371201,2,15.9,14,Reseda,24,100,34.19925,-118.53276
03/28/2020,60371201,2,19.8,18,Reseda,24,100,34.19925,-118.53276
03/29/2020,60371201,2,18.3,17,Reseda,24,100,34.19925,-118.53276
03/30/2020,60371201,2,18.5,17,Reseda,24,100,34.19925,-118.53276
03/31/2020,60371201,2,23.7,22,Reseda,24,100,34.19925,-118.53276
04/01/2020,60371201,2,26.4,25,Reseda,24,100,34.19925,-118.53276
04/02/2020,60371201,2,9.4,8,Reseda,24,100,34.19925,-118.53276
04/03/2020,60371201,2,19.5,18,Reseda,24,100,34.19925,-118.53276
04/04/2020,60371201,2,17,16,Reseda,24,100,34.19925,-118.53276
04/05/2020,60371201,2,1.8,1,Reseda,24,100,34.19925,-118.53276
04/06/2020,60371201,2,4.1,4,Reseda,24,100,34.19925,-118.53276
04/07/2020,60371201,2,14.7,13,Reseda,24,100,34.19925,-118.53276
04/08/2020,60371201,2,16.3,15,Reseda,24,100,34.19925,-118.53276
04/09/2020,60371201,2,10.3,9,Reseda,24,100,34.19925,-118.53276
04/10/2020,60371201,2,22.4,21,Reseda,24,100,34.19925,-118.53276
04/11/2020,60371201,2,14.9,13,Reseda,24,100,34.19925,-118.53276
04/12/2020,60371201,2,3.4,3,Reseda,24,100,34.19925,-118.53276
04/13/2020,60371201,2,11.4,10,Reseda,24,100,34.19925,-118.53276
04/14/2020,60371201,2,15.7,14,Reseda,24,100,34.19925,-118.53276
04/15/2020,60371201,2,22.4,21,Reseda,24,100,34.19925,-118.53276
04/16/2020,60371201,2,21.7,20,Reseda,24,100,34.19925,-118.53276
04/17/2020,60371201,2,14.4,13,Reseda,24,100,34.19925,-118.53276
04/18/2020,60371201,2,7.7,7,Reseda,24,100,34.19925,-118.53276
04/19/2020,60371201,2,5.2,5,Reseda,24,100,34.19925,-118.53276
04/20/2020,60371201,2,12.7,11,Reseda,24,100,34.19925,-118.53276
04/21/2020,60371201,2,14.5,13,Reseda,24,100,34.19925,-118.53276
04/22/2020,60371201,2,18,17,Reseda,21,88,34.19925,-118.53276
04/23/2020,60371201,2,2.7,2,Reseda,22,92,34.19925,-118.53276
04/24/2020,60371201,2,15.1,14,Reseda,24,100,34.19925,-118.53276
04/25/2020,60371201,2,18.7,17,Reseda,24,100,34.19925,-118.53276
04/26/2020,60371201,2,20.2,19,Reseda,24,100,34.19925,-118.53276
05/09/2020,60371201,2,13.7,12,Reseda,24,100,34.19925,-118.53276
05/10/2020,60371201,2,9,8,Reseda,24,100,34.19925,-118.53276
05/11/2020,60371201,2,3.7,3,Reseda,24,100,34.19925,-118.53276
05/12/2020,60371201,2,12.7,11,Reseda,24,100,34.19925,-118.53276
05/13/2020,60371201,2,15.5,14,Reseda,20,83,34.19925,-118.53276
05/14/2020,60371201,2,16,15,Reseda,24,100,34.19925,-118.53276
05/15/2020,60371201,2,17.8,16,Reseda,24,100,34.19925,-118.53276
05/16/2020,60371201,2,15.4,14,Reseda,24,100,34.19925,-118.53276
05/17/2020,60371201,2,10.6,9,Reseda,24,100,34.19925,-118.53276
05/18/2020,60371201,2,5,5,Reseda,24,100,34.19925,-118.53276
05/19/2020,60371201,2,11.7,10,Reseda,24,100,34.19925,-118.53276
05/20/2020,60371201,2,15.4,14,Reseda,24,100,34.19925,-118.53276
05/21/2020,60371201,2,17.8,16,Reseda,24,100,34.19925,-118.53276
05/22/2020,60371201,2,14.8,13,Reseda,24,100,34.19925,-118.53276
05/23/2020,60371201,2,4.8,4,Reseda,24,100,34.19925,-118.53276
05/24/2020,60371201,2,10.6,9,Reseda,24,100,34.19925,-118.53276
05/25/2020,60371201,2,16.5,15,Reseda,24,100,34.19925,-118.53276
05/26/2020,60371201,2,17.2,16,Reseda,24,100,34.19925,-118.53276
05/27/2020,60371201,2,19.3,18,Reseda,24,100,34.19925,-118.53276
05/28/2020,60371201,2,11.4,10,Reseda,24,100,34.19925,-118.53276
05/29/2020,60371201,2,9.4,8,Reseda,24,100,34.19925,-118.53276
05/30/2020,60371201,2,6.3,6,Reseda,24,100,34.19925,-118.53276
05/31/2020,60371201,2,6.6,6,Reseda,24,100,34.19925,-118.53276
06/01/2020,60371201,2,11.4,10,Reseda,24,100,34.19925,-118.53276
06/02/2020,60371201,2,16.8,15,Reseda,24,100,34.19925,-118.53276
06/03/2020,60371201,2,19,18,Reseda,24,100,34.19925,-118.53276
06/04/2020,60371201,2,11.6,10,Reseda,24,100,34.19925,-118.53276
06/05/2020,60371201,2,5.2,5,Reseda,23,96,34.19925,-118.53276
06/06/2020,60371201,2,10.3,9,Reseda,24,100,34.19925,-118.53276
06/07/2020,60371201,2,8.7,8,Reseda,24,100,34.19925,-118.53276
06/08/2020,60371201,2,4.9,4,Reseda,24,100,34.19925,-118.53276
06/09/2020,60371201,2,22.1,21,Reseda,24,100,34.19925,-118.53276
06/10/2020,60371201,2,23.1,22,Reseda,24,100,34.19925,-118.53276
06/11/2020,60371201,2,19.6,18,Reseda,24,100,34.19925,-118.53276
06/12/2020,60371201,2,10,9,Reseda,24,100,34.19925,-118.53276
06/13/2020,60371201,2,10,9,Reseda,24,100,34.19925,-118.53276
06/14/2020,60371201,2,9.7,8,Reseda,24,100,34.19925,-118.53276
06/15/2020,60371201,2,15.3,14,Reseda,24,100,34.19925,-118.53276
06/16/2020,60371201,2,4.9,4,Reseda,24,100,34.19925,-118.53276
06/17/2020,60371201,2,5.9,5,Reseda,24,100,34.19925,-118.53276
06/18/2020,60371201,2,7.7,7,Reseda,24,100,34.19925,-118.53276
06/19/2020,60371201,2,5.6,5,Reseda,24,100,34.19925,-118.53276
06/20/2020,60371201,2,4.7,4,Reseda,24,100,34.19925,-118.53276
06/21/2020,60371201,2,5.6,5,Reseda,24,100,34.19925,-118.53276
06/22/2020,60371201,2,9.8,8,Reseda,24,100,34.19925,-118.53276
06/23/2020,60371201,2,7.5,7,Reseda,24,100,34.19925,-118.53276
06/24/2020,60371201,2,7.6,7,Reseda,24,100,34.19925,-118.53276
06/25/2020,60371201,2,8.8,8,Reseda,24,100,34.19925,-118.53276
06/26/2020,60371201,2,7.8,7,Reseda,24,100,34.19925,-118.53276
06/27/2020,60371201,2,10.3,9,Reseda,24,100,34.19925,-118.53276
06/28/2020,60371201,2,3.3,3,Reseda,24,100,34.19925,-118.53276
06/29/2020,60371201,2,6.2,6,Reseda,24,100,34.19925,-118.53276
06/30/2020,60371201,2,14,13,Reseda,24,100,34.19925,-118.53276
07/01/2020,60371201,2,8.2,8,Reseda,24,100,34.19925,-118.53276
07/02/2020,60371201,2,6.7,6,Reseda,24,100,34.19925,-118.53276
07/03/2020,60371201,2,15.5,14,Reseda,24,100,34.19925,-118.53276
07/04/2020,60371201,2,18,17,Reseda,24,100,34.19925,-118.53276
07/05/2020,60371201,2,19.7,18,Reseda,24,100,34.19925,-118.53276
07/06/2020,60371201,2,17,16,Reseda,24,100,34.19925,-118.53276
07/07/2020,60371201,2,20.9,19,Reseda,24,100,34.19925,-118.53276
07/08/2020,60371201,2,17,16,Reseda,24,100,34.19925,-118.53276
07/09/2020,60371201,2,11.8,10,Reseda,24,100,34.19925,-118.53276
07/10/2020,60371201,2,16.5,15,Reseda,24,100,34.19925,-118.53276
07/11/2020,60371201,2,17.9,16,Reseda,24,100,34.19925,-118.53276
07/12/2020,60371201,2,14,13,Reseda,24,100,34.19925,-118.53276
07/13/2020,60371201,2,15.5,14,Reseda,24,100,34.19925,-118.53276
07/14/2020,60371201,2,7.9,7,Reseda,24,100,34.19925,-118.53276
07/15/2020,60371201,2,9,8,Reseda,24,100,34.19925,-118.53276
07/16/2020,60371201,2,8.2,8,Reseda,24,100,34.19925,-118.53276
07/17/2020,60371201,2,9.6,8,Reseda,24,100,34.19925,-118.53276
07/18/2020,60371201,2,13.7,12,Reseda,24,100,34.19925,-118.53276
07/19/2020,60371201,2,11.3,10,Reseda,24,100,34.19925,-118.53276
07/20/2020,60371201,2,12.3,11,Reseda,24,100,34.19925,-118.53276
07/21/2020,60371201,2,15.3,14,Reseda,24,100,34.19925,-118.53276
07/22/2020,60371201,2,12.5,11,Reseda,24,100,34.19925,-118.53276
07/23/2020,60371201,2,7.6,7,Reseda,24,100,34.19925,-118.53276
07/24/2020,60371201,2,8.6,8,Reseda,24,100,34.19925,-118.53276
07/25/2020,60371201,2,9,8,Reseda,24,100,34.19925,-118.53276
07/26/2020,60371201,2,12.7,11,Reseda,24,100,34.19925,-118.53276
07/27/2020,60371201,2,15.9,14,Reseda,24,100,34.19925,-118.53276
07/28/2020,60371201,2,14.7,13,Reseda,24,100,34.19925,-118.53276
07/29/2020,60371201,2,15.1,14,Reseda,24,100,34.19925,-118.53276
07/30/2020,60371201,2,20.5,19,Reseda,24,100,34.19925,-118.53276
07/31/2020,60371201,2,26.8,25,Reseda,24,100,34.19925,-118.53276
08/01/2020,60371201,2,26.8,25,Reseda,24,100,34.19925,-118.53276
08/02/2020,60371201,2,14.5,13,Reseda,24,100,34.19925,-118.53276
08/03/2020,60371201,2,13.7,12,Reseda,24,100,34.19925,-118.53276
08/04/2020,60371201,2,13.4,12,Reseda,24,100,34.19925,-118.53276
08/05/2020,60371201,2,7.6,7,Reseda,24,100,34.19925,-118.53276
08/06/2020,60371201,2,6.7,6,Reseda,24,100,34.19925,-118.53276
08/07/2020,60371201,2,15.9,14,Reseda,24,100,34.19925,-118.53276
08/08/2020,60371201,2,17.7,16,Reseda,24,100,34.19925,-118.53276
08/09/2020,60371201,2,11,10,Reseda,24,100,34.19925,-118.53276
08/10/2020,60371201,2,13.2,12,Reseda,24,100,34.19925,-118.53276
08/11/2020,60371201,2,16.3,15,Reseda,24,100,34.19925,-118.53276
08/12/2020,60371201,2,18.6,17,Reseda,24,100,34.19925,-118.53276
08/13/2020,60371201,2,18.7,17,Reseda,24,100,34.19925,-118.53276
08/14/2020,60371201,2,25.1,24,Reseda,24,100,34.19925,-118.53276
08/15/2020,60371201,2,16.6,15,Reseda,24,100,34.19925,-118.53276
08/16/2020,60371201,2,8.4,8,Reseda,24,100,34.19925,-118.53276
08/17/2020,60371201,2,19.3,18,Reseda,24,100,34.19925,-118.53276
08/18/2020,60371201,2,21.8,20,Reseda,24,100,34.19925,-118.53276
08/19/2020,60371201,2,18.8,17,Reseda,24,100,34.19925,-118.53276
08/20/2020,60371201,2,24.4,23,Reseda,24,100,34.19925,-118.53276
08/21/2020,60371201,2,20.5,19,Reseda,24,100,34.19925,-118.53276
08/22/2020,60371201,2,19.1,18,Reseda,24,100,34.19925,-118.53276
08/23/2020,60371201,2,8,8,Reseda,24,100,34.19925,-118.53276
08/24/2020,60371201,2,11.2,10,Reseda,24,100,34.19925,-118.53276
08/25/2020,60371201,2,13.7,12,Reseda,21,88,34.19925,-118.53276
08/26/2020,60371201,2,16.7,15,Reseda,20,83,34.19925,-118.53276
08/27/2020,60371201,2,19.8,18,Reseda,20,83,34.19925,-118.53276
08/28/2020,60371201,2,23.4,22,Reseda,24,100,34.19925,-118.53276
08/29/2020,60371201,2,8.6,8,Reseda,24,100,34.19925,-118.53276
08/30/2020,60371201,2,6.2,6,Reseda,24,100,34.19925,-118.53276
08/31/2020,60371201,2,13.6,12,Reseda,24,100,34.19925,-118.53276
09/01/2020,60371201,2,5.9,5,Reseda,24,100,34.19925,-118.53276
09/02/2020,60371201,2,16,15,Reseda,24,100,34.19925,-118.53276
09/03/2020,60371201,2,18.9,17,Reseda,24,100,34.19925,-118.53276
09/04/2020,60371201,2,23.8,22,Reseda,24,100,34.19925,-118.53276
09/05/2020,60371201,2,20.9,19,Reseda,24,100,34.19925,-118.53276
09/06/2020,60371201,2,22.4,21,Reseda,24,100,34.19925,-118.53276
09/07/2020,60371201,2,17.6,16,Reseda,24,100,34.19925,-118.53276
09/08/2020,60371201,2,10.3,9,Reseda,24,100,34.19925,-118.53276
09/09/2020,60371201,2,15.6,14,Reseda,19,79,34.19925,-118.53276
09/10/2020,60371201,2,31.7,29,Reseda,21,88,34.19925,-118.53276
09/11/2020,60371201,2,25.6,24,Reseda,20,83,34.19925,-118.53276
09/12/2020,60371201,2,31.4,29,Reseda,24,100,34.19925,-118.53276
09/13/2020,60371201,2,28.5,26,Reseda,24,100,34.19925,-118.53276
09/14/2020,60371201,2,24.5,23,Reseda,24,100,34.19925,-118.53276
09/15/2020,60371201,2,30.4,28,Reseda,24,100,34.19925,-118.53276
09/16/2020,60371201,2,31.8,29,Reseda,24,100,34.19925,-118.53276
09/17/2020,60371201,2,26.4,25,Reseda,24,100,34.19925,-118.53276
09/18/2020,60371201,2,28.4,26,Reseda,22,92,34.19925,-118.53276
09/19/2020,60371201,2,24.6,23,Reseda,24,100,34.19925,-118.53276
09/20/2020,60371201,2,22.5,21,Reseda,24,100,34.19925,-118.53276
09/21/2020,60371201,2,13.1,12,Reseda,24,100,34.19925,-118.53276
09/22/2020,60371201,2,21.1,20,Reseda,24,100,34.19925,-118.53276
09/23/2020,60371201,2,23.9,22,Reseda,24,100,34.19925,-118.53276
09/24/2020,60371201,2,25.7,24,Reseda,24,100,34.19925,-118.53276
09/25/2020,60371201,2,25.9,24,Reseda,24,100,34.19925,-118.53276
09/26/2020,60371201,2,20.6,19,Reseda,24,100,34.19925,-118.53276
09/27/2020,60371201,2,6,6,Reseda,24,100,34.19925,-118.53276
09/28/2020,60371201,2,15.4,14,Reseda,24,100,34.19925,-118.53276
09/29/2020,60371201,2,24.3,23,Reseda,24,100,34.19925,-118.53276
09/30/2020,60371201,2,32,30,Reseda,24,100,34.19925,-118.53276
10/01/2020,60371201,2,34.6,32,Reseda,24,100,34.19925,-118.53276
10/02/2020,60371201,2,36.2,34,Reseda,24,100,34.19925,-118.53276
10/03/2020,60371201,2,33.1,31,Reseda,24,100,34.19925,-118.53276
10/04/2020,60371201,2,32.2,30,Reseda,24,100,34.19925,-118.53276
10/05/2020,60371201,2,47.3,44,Reseda,24,100,34.19925,-118.53276
10/06/2020,60371201,2,31.8,29,Reseda,24,100,34.19925,-118.53276
10/07/2020,60371201,2,28.2,26,Reseda,24,100,34.19925,-118.53276
10/08/2020,60371201,2,7.5,7,Reseda,24,100,34.19925,-118.53276
10/09/2020,60371201,2,12,11,Reseda,24,100,34.19925,-118.53276
10/10/2020,60371201,2,7.8,7,Reseda,24,100,34.19925,-118.53276
10/11/2020,60371201,2,18.1,17,Reseda,24,100,34.19925,-118.53276
10/12/2020,60371201,2,28.5,26,Reseda,24,100,34.19925,-118.53276
10/13/2020,60371201,2,36.2,34,Reseda,24,100,34.19925,-118.53276
10/14/2020,60371201,2,41.1,39,Reseda,24,100,34.19925,-118.53276
10/15/2020,60371201,2,33.8,31,Reseda,24,100,34.19925,-118.53276
10/16/2020,60371201,2,43.1,41,Reseda,24,100,34.19925,-118.53276
10/17/2020,60371201,2,26.6,25,Reseda,24,100,34.19925,-118.53276
10/18/2020,60371201,2,28.6,26,Reseda,24,100,34.19925,-118.53276
10/19/2020,60371201,2,14.5,13,Reseda,24,100,34.19925,-118.53276
10/20/2020,60371201,2,12.8,11,Reseda,24,100,34.19925,-118.53276
10/21/2020,60371201,2,15,14,Reseda,24,100,34.19925,-118.53276
10/22/2020,60371201,2,15.5,14,Reseda,24,100,34.19925,-118.53276
10/23/2020,60371201,2,13.6,12,Reseda,24,100,34.19925,-118.53276
10/24/2020,60371201,2,12.4,11,Reseda,24,100,34.19925,-118.53276
10/25/2020,60371201,2,5.8,5,Reseda,24,100,34.19925,-118.53276
10/26/2020,60371201,2,8.2,8,Reseda,24,100,34.19925,-118.53276
10/27/2020,60371201,2,35.8,33,Reseda,24,100,34.19925,-118.53276
10/28/2020,60371201,2,32.6,30,Reseda,22,92,34.19925,-118.53276
10/29/2020,60371201,2,44.7,42,Reseda,23,96,34.19925,-118.53276
10/30/2020,60371201,2,34.7,32,Reseda,21,88,34.19925,-118.53276
10/31/2020,60371201,2,36.8,34,Reseda,24,100,34.19925,-118.53276
11/01/2020,60371201,2,40.2,38,Reseda,24,100,34.19925,-118.53276
11/02/2020,60371201,2,41.2,39,Reseda,24,100,34.19925,-118.53276
11/03/2020,60371201,2,40,38,Reseda,24,100,34.19925,-118.53276
11/04/2020,60371201,2,42.1,40,Reseda,24,100,34.19925,-118.53276
11/05/2020,60371201,2,41,39,Reseda,24,100,34.19925,-118.53276
11/06/2020,60371201,2,29.4,27,Reseda,24,100,34.19925,-118.53276
11/07/2020,60371201,2,15,14,Reseda,24,100,34.19925,-118.53276
11/08/2020,60371201,2,13.4,12,Reseda,24,100,34.19925,-118.53276
11/09/2020,60371201,2,31.3,29,Reseda,24,100,34.19925,-118.53276
11/10/2020,60371201,2,36.1,34,Reseda,24,100,34.19925,-118.53276
11/11/2020,60371201,2,41.8,39,Reseda,24,100,34.19925,-118.53276
11/12/2020,60371201,2,36.6,34,Reseda,24,100,34.19925,-118.53276
11/13/2020,60371201,2,39.6,37,Reseda,20,83,34.19925,-118.53276
11/14/2020,60371201,2,35.9,33,Reseda,24,100,34.19925,-118.53276
11/15/2020,60371201,2,26.6,25,Reseda,24,100,34.19925,-118.53276
11/16/2020,60371201,2,41.3,39,Reseda,24,100,34.19925,-118.53276
11/17/2020,60371201,2,49.9,46,Reseda,24,100,34.19925,-118.53276
11/18/2020,60371201,2,30.6,28,Reseda,24,100,34.19925,-118.53276
11/19/2020,60371201,2,31,29,Reseda,24,100,34.19925,-118.53276
11/20/2020,60371201,2,40.4,38,Reseda,24,100,34.19925,-118.53276
11/21/2020,60371201,2,36.5,34,Reseda,24,100,34.19925,-118.53276
11/22/2020,60371201,2,38.4,36,Reseda,24,100,34.19925,-118.53276
11/23/2020,60371201,2,34.6,32,Reseda,24,100,34.19925,-118.53276
11/24/2020,60371201,2,31.9,29,Reseda,24,100,34.19925,-118.53276
11/25/2020,60371201,2,27.9,25,Reseda,24,100,34.19925,-118.53276
11/26/2020,60371201,2,23.1,22,Reseda,24,100,34.19925,-118.53276
11/27/2020,60371201,2,27.7,25,Reseda,24,100,34.19925,-118.53276
11/28/2020,60371201,2,35.3,33,Reseda,24,100,34.19925,-118.53276
11/29/2020,60371201,2,31.7,29,Reseda,24,100,34.19925,-118.53276
11/30/2020,60371201,2,31.7,29,Reseda,24,100,34.19925,-118.53276
12/01/2020,60371201,2,28.1,26,Reseda,24,100,34.19925,-118.53276
12/02/2020,60371201,2,34.8,32,Reseda,24,100,34.19925,-118.53276
12/03/2020,60371201,2,15.2,14,Reseda,24,100,34.19925,-118.53276
12/04/2020,60371201,2,45.4,42,Reseda,24,100,34.19925,-118.53276
12/05/2020,60371201,2,44.6,42,Reseda,24,100,34.19925,-118.53276
12/06/2020,60371201,2,41.6,39,Reseda,24,100,34.19925,-118.53276
12/07/2020,60371201,2,44.8,42,Reseda,24,100,34.19925,-118.53276
12/08/2020,60371201,2,33.1,31,Reseda,24,100,34.19925,-118.53276
12/09/2020,60371201,2,34.3,32,Reseda,24,100,34.19925,-118.53276
12/10/2020,60371201,2,32.3,30,Reseda,24,100,34.19925,-118.53276
12/11/2020,60371201,2,31.5,29,Reseda,24,100,34.19925,-118.53276
12/12/2020,60371201,2,30.6,28,Reseda,24,100,34.19925,-118.53276
12/13/2020,60371201,2,19.7,18,Reseda,24,100,34.19925,-118.53276
12/14/2020,60371201,2,19.8,18,Reseda,24,100,34.19925,-118.53276
12/15/2020,60371201,2,8.9,8,Reseda,24,100,34.19925,-118.53276
12/16/2020,60371201,2,36.7,34,Reseda,24,100,34.19925,-118.53276
12/17/2020,60371201,2,30.9,28,Reseda,24,100,34.19925,-118.53276
12/18/2020,60371201,2,25.6,24,Reseda,24,100,34.19925,-118.53276
12/19/2020,60371201,2,35.4,33,Reseda,24,100,34.19925,-118.53276
12/20/2020,60371201,2,36.4,34,Reseda,24,100,34.19925,-118.53276
12/21/2020,60371201,2,40.6,38,Reseda,24,100,34.19925,-118.53276
12/22/2020,60371201,2,46.2,43,Reseda,24,100,34.19925,-118.53276
12/23/2020,60371201,2,31.8,29,Reseda,24,100,34.19925,-118.53276
12/24/2020,60371201,2,33.4,31,Reseda,24,100,34.19925,-118.53276
12/25/2020,60371201,2,26.7,25,Reseda,24,100,34.19925,-118.53276
12/26/2020,60371201,2,28,26,Reseda,24,100,34.19925,-118.53276
12/27/2020,60371201,2,27,25,Reseda,24,100,34.19925,-118.53276
12/28/2020,60371201,2,24.6,23,Reseda,24,100,34.19925,-118.53276
12/29/2020,60371201,2,22.2,21,Reseda,24,100,34.19925,-118.53276
12/30/2020,60371201,2,31.7,29,Reseda,24,100,34.19925,-118.53276
12/31/2020,60371201,2,30.8,28,Reseda,24,100,34.19925,-118.53276
01/01/2020,60371302,1,28.9,26,Compton,24,100,33.901389,-118.205
01/02/2020,60371302,1,39.6,37,Compton,24,100,33.901389,-118.205
01/03/2020,60371302,1,44.9,42,Compton,24,100,33.901389,-118.205
01/04/2020,60371302,1,40.6,38,Compton,24,100,33.901389,-118.205
01/05/2020,60371302,1,33.8,31,Compton,24,100,33.901389,-118.205
01/06/2020,60371302,1,46,43,Compton,24,100,33.901389,-118.205
01/07/2020,60371302,1,36.1,34,Compton,24,100,33.901389,-118.205
01/08/2020,60371302,1,31,29,Compton,24,100,33.901389,-118.205
01/09/2020,60371302,1,32.2,30,Compton,24,100,33.901389,-118.205
01/10/2020,60371302,1,31.2,29,Compton,24,100,33.901389,-118.205
01/11/2020,60371302,1,29.1,27,Compton,24,100,33.901389,-118.205
01/12/2020,60371302,1,28.4,26,Compton,24,100,33.901389,-118.205
01/13/2020,60371302,1,37.9,35,Compton,24,100,33.901389,-118.205
01/14/2020,60371302,1,36.5,34,Compton,24,100,33.901389,-118.205
01/15/2020,60371302,1,39.3,37,Compton,24,100,33.901389,-118.205
01/16/2020,60371302,1,35.8,33,Compton,24,100,33.901389,-118.205
01/17/2020,60371302,1,38.1,36,Compton,22,92,33.901389,-118.205
01/18/2020,60371302,1,49.5,46,Compton,24,100,33.901389,-118.205
01/19/2020,60371302,1,38.2,36,Compton,24,100,33.901389,-118.205
01/20/2020,60371302,1,38.9,36,Compton,24,100,33.901389,-118.205
01/22/2020,60371302,1,34.7,32,Compton,24,100,33.901389,-118.205
01/23/2020,60371302,1,33.8,31,Compton,22,92,33.901389,-118.205
01/24/2020,60371302,1,55.4,52,Compton,24,100,33.901389,-118.205
01/25/2020,60371302,1,29,27,Compton,24,100,33.901389,-118.205
01/26/2020,60371302,1,39.1,37,Compton,24,100,33.901389,-118.205
01/27/2020,60371302,1,40.2,38,Compton,24,100,33.901389,-118.205
01/28/2020,60371302,1,38.9,36,Compton,24,100,33.901389,-118.205
01/29/2020,60371302,1,43.4,41,Compton,24,100,33.901389,-118.205
01/30/2020,60371302,1,40.8,38,Compton,24,100,33.901389,-118.205
01/31/2020,60371302,1,45.7,42,Compton,24,100,33.901389,-118.205
